backend,snr_db,profile,attack,attack_profile,n,n_clean_correct,n_attacked_correct,n_attack_success,mean_linf,mean_l2,clean_acc_pct,attacked_acc_pct,cond_asr_pct,cond_asr_ci95_lo_pct,cond_asr_ci95_hi_pct
CPU,-14,square/eps0.03_default,square,eps0.03_default,110,12,8,12,0.001105702809185078,0.017647839712193143,10.909090909090908,7.2727272727272725,100.0,75.74992425007574,100.0
CPU,-14,apgd/eps0.03_default,apgd,eps0.03_default,110,12,9,12,0.0011062265098602411,0.016277182430376614,10.909090909090908,8.181818181818182,100.0,75.74992425007574,100.0
CPU,-14,apgdt/eps0.03_default,apgdt,eps0.03_default,110,12,8,12,0.0011149197578725991,0.013666086381470561,10.909090909090908,7.2727272727272725,100.0,75.74992425007574,100.0
CPU,-14,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,12,10,12,0.0011149202960288808,0.016409847724505402,10.909090909090908,9.090909090909092,100.0,75.74992425007574,100.0
CPU,-14,ead/package_default,ead,package_default,110,12,16,12,0.002053281137275197,0.004908402571477751,10.909090909090908,14.545454545454545,100.0,75.74992425007574,100.0
CPU,-14,ALL/ALL_24,ALL,ALL_24,2640,288,286,238,0.0008961577722980874,0.011822515730711148,10.909090909090908,10.833333333333334,82.63888888888889,77.8423299387051,86.57617653878131
CPU,-12,fgsm/eps0.005,fgsm,eps0.005,110,21,18,11,0.00018341494909355726,0.0029276302973315974,19.090909090909093,16.363636363636363,52.38095238095239,32.369217900266754,71.65628770323706
CPU,-12,fgsm/eps0.01,fgsm,eps0.01,110,21,17,13,0.00036682757120363275,0.0058547310361807495,19.090909090909093,15.454545454545453,61.904761904761905,40.87829581550152,79.2492322020175
CPU,-12,fgsm/eps0.03,fgsm,eps0.03,110,21,13,18,0.0011004783916921626,0.017556394348767625,19.090909090909093,11.818181818181818,85.71428571428571,65.36350585077048,95.0190782017865
CPU,-12,fgsm/eps0.05,fgsm,eps0.05,110,21,14,21,0.0018341303676027653,0.02924539399417959,19.090909090909093,12.727272727272727,100.0,84.5356176735798,99.99999999999999
CPU,-12,bim/eps0.03_default,bim,eps0.03_default,110,21,13,21,0.0011004783673507772,0.01608075325123284,19.090909090909093,11.818181818181818,100.0,84.5356176735798,99.99999999999999
CPU,-12,pgd/eps0.005,pgd,eps0.005,110,21,18,11,0.00018341492369385455,0.002819957372478418,19.090909090909093,16.363636363636363,52.38095238095239,32.369217900266754,71.65628770323706
CPU,-12,pgd/eps0.01,pgd,eps0.01,110,21,16,14,0.0003668275140542909,0.0055372000925919705,19.090909090909093,14.545454545454545,66.66666666666666,45.37307565721029,82.80546356731631
CPU,-12,pgd/eps0.03,pgd,eps0.03,110,21,16,20,0.0011004782805684463,0.015826952940022357,19.090909090909093,14.545454545454545,95.23809523809523,77.33018341376452,99.15442305280766
CPU,-12,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,21,15,20,0.0011004783832255928,0.016575669768181665,19.090909090909093,13.636363636363635,95.23809523809523,77.33018341376452,99.15442305280766
CPU,-12,difgsm/eps0.03_default,difgsm,eps0.03_default,110,21,14,19,0.001100478408096138,0.0166065025905316,19.090909090909093,12.727272727272727,90.47619047619048,71.08541613925932,97.34817912030528
CPU,-12,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,21,15,20,0.0011004783641758145,0.01671959715472021,19.090909090909093,13.636363636363635,95.23809523809523,77.33018341376452,99.15442305280766
CPU,-12,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,21,14,20,0.0011004783758173473,0.016848424136299927,19.090909090909093,12.727272727272727,95.23809523809523,77.33018341376452,99.15442305280766
CPU,-12,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,21,15,20,0.0011004783551800837,0.0159008559940213,19.090909090909093,13.636363636363635,95.23809523809523,77.33018341376452,99.15442305280766
CPU,-12,tpgd/eps0.03_default,tpgd,eps0.03_default,110,21,26,10,0.0011004783737007028,0.015877266465262885,19.090909090909093,23.636363636363637,47.61904761904761,28.343712296762945,67.63078209973324
CPU,-12,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,21,15,21,0.0005520408274605377,0.006351804228040208,19.090909090909093,13.636363636363635,100.0,84.5356176735798,99.99999999999999
CPU,-12,deepfool/package_default,deepfool,package_default,110,21,18,20,0.0009684209971137959,0.004660748065676129,19.090909090909093,16.363636363636363,95.23809523809523,77.33018341376452,99.15442305280766
CPU,-12,fab/eps0.005,fab,eps0.005,110,21,17,12,2.875160928603556e-05,0.00044170157845053846,19.090909090909093,15.454545454545453,57.14285714285714,36.546216297032444,75.53030051347895
CPU,-12,fab/eps0.01,fab,eps0.01,110,21,19,14,7.351064361334272e-05,0.0010972643827222902,19.090909090909093,17.272727272727273,66.66666666666666,45.37307565721029,82.80546356731631
CPU,-12,fab/eps0.03,fab,eps0.03,110,21,16,21,0.00028052177327808956,0.003997165289627354,19.090909090909093,14.545454545454545,100.0,84.5356176735798,99.99999999999999
CPU,-12,square/eps0.03_default,square,eps0.03_default,110,21,15,18,0.0010625506396701242,0.01695798111448996,19.090909090909093,13.636363636363635,85.71428571428571,65.36350585077048,95.0190782017865
CPU,-12,apgd/eps0.03_default,apgd,eps0.03_default,110,21,14,21,0.0011004783631174918,0.016210525161163322,19.090909090909093,12.727272727272727,100.0,84.5356176735798,99.99999999999999
CPU,-12,apgdt/eps0.03_default,apgdt,eps0.03_default,110,21,12,21,0.0011004779424348546,0.013439369853585908,19.090909090909093,10.909090909090908,100.0,84.5356176735798,99.99999999999999
CPU,-12,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,21,17,21,0.0011004783461843535,0.01619464204731308,19.090909090909093,15.454545454545453,100.0,84.5356176735798,99.99999999999999
CPU,-12,ead/package_default,ead,package_default,110,21,18,21,0.0019119696083097133,0.004714682730487221,19.090909090909093,16.363636363636363,100.0,84.5356176735798,99.99999999999999
CPU,-12,ALL/ALL_24,ALL,ALL_24,2640,504,385,428,0.0008757550573301459,0.011601800578889949,19.090909090909093,14.583333333333334,84.92063492063492,81.5329236971183,87.78002742779938
CPU,-10,fgsm/eps0.005,fgsm,eps0.005,110,31,25,14,0.00018442183817646908,0.002943221441554702,28.18181818181818,22.727272727272727,45.16129032258064,29.161482836586107,62.22812039633085
CPU,-10,fgsm/eps0.01,fgsm,eps0.01,110,31,23,22,0.00036884130465539094,0.005885816022584336,28.18181818181818,20.909090909090907,70.96774193548387,53.407340042459325,83.90437928156713
CPU,-10,fgsm/eps0.03,fgsm,eps0.03,110,31,15,29,0.001106519237245298,0.017649674805050496,28.18181818181818,13.636363636363635,93.54838709677419,79.28101168125355,98.21255922249368
CPU,-10,fgsm/eps0.05,fgsm,eps0.05,110,31,16,30,0.0018441984493454244,0.029399168948558197,28.18181818181818,14.545454545454545,96.7741935483871,83.80554282383036,99.42829259130555
CPU,-10,bim/eps0.03_default,bim,eps0.03_default,110,31,17,31,0.0011065191324715119,0.01605091666464096,28.18181818181818,15.454545454545453,100.0,88.9740999265246,99.99999999999999
CPU,-10,pgd/eps0.005,pgd,eps0.005,110,31,23,16,0.00018442181277676274,0.002841880113225043,28.18181818181818,20.909090909090907,51.61290322580645,34.84011828697318,68.03001396872116
CPU,-10,pgd/eps0.01,pgd,eps0.01,110,31,23,23,0.00036884126126422636,0.005569163121452337,28.18181818181818,20.909090909090907,74.19354838709677,56.75352757228489,86.29845626313025
CPU,-10,pgd/eps0.03,pgd,eps0.03,110,31,15,30,0.0011065191028385181,0.015816502755677107,28.18181818181818,13.636363636363635,96.7741935483871,83.80554282383036,99.42829259130555
CPU,-10,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,31,19,30,0.0011065191621045026,0.016643967123871454,28.18181818181818,17.272727272727273,96.7741935483871,83.80554282383036,99.42829259130555
CPU,-10,difgsm/eps0.03_default,difgsm,eps0.03_default,110,31,16,31,0.0011065191113050863,0.016682967975396954,28.18181818181818,14.545454545454545,100.0,88.9740999265246,99.99999999999999
CPU,-10,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,31,18,30,0.0011065191483463272,0.016812758190049317,28.18181818181818,16.363636363636363,96.7741935483871,83.80554282383036,99.42829259130555
CPU,-10,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,31,18,31,0.001106519132471511,0.016888911090791176,28.18181818181818,16.363636363636363,100.0,88.9740999265246,99.99999999999999
CPU,-10,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,31,15,30,0.0011065191155383745,0.015968364621089217,28.18181818181818,13.636363636363635,96.7741935483871,83.80554282383036,99.42829259130555
CPU,-10,tpgd/eps0.03_default,tpgd,eps0.03_default,110,31,23,20,0.0011065190996635518,0.015885220307179423,28.18181818181818,20.909090909090907,64.51612903225806,46.9476380428149,78.88355225843418
CPU,-10,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,31,21,31,0.0004156770606641211,0.005087881124649762,28.18181818181818,19.090909090909093,100.0,88.9740999265246,99.99999999999999
CPU,-10,deepfool/package_default,deepfool,package_default,110,31,17,30,0.0007257895020301937,0.0035243104599264967,28.18181818181818,15.454545454545453,96.7741935483871,83.80554282383036,99.42829259130555
CPU,-10,fab/eps0.005,fab,eps0.005,110,31,23,16,3.594222838397034e-05,0.0005526879134298905,28.18181818181818,20.909090909090907,51.61290322580645,34.84011828697318,68.03001396872116
CPU,-10,fab/eps0.01,fab,eps0.01,110,31,19,24,9.54576005989642e-05,0.0014317882605256408,28.18181818181818,17.272727272727273,77.41935483870968,60.187239941302614,88.60500840550121
CPU,-10,fab/eps0.03,fab,eps0.03,110,31,15,31,0.00022899643941356036,0.003282245589666212,28.18181818181818,13.636363636363635,100.0,88.9740999265246,99.99999999999999
CPU,-10,square/eps0.03_default,square,eps0.03_default,110,31,11,31,0.001106519227720408,0.017660178159448193,28.18181818181818,10.0,100.0,88.9740999265246,99.99999999999999
CPU,-10,apgd/eps0.03_default,apgd,eps0.03_default,110,31,13,31,0.0011065191165966937,0.01615998043932693,28.18181818181818,11.818181818181818,100.0,88.9740999265246,99.99999999999999
CPU,-10,apgdt/eps0.03_default,apgdt,eps0.03_default,110,31,14,31,0.0011065187557091954,0.013561865128576702,28.18181818181818,12.727272727272727,100.0,88.9740999265246,99.99999999999999
CPU,-10,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,31,15,31,0.001106519113421729,0.016150894447822414,28.18181818181818,13.636363636363635,100.0,88.9740999265246,99.99999999999999
CPU,-10,ead/package_default,ead,package_default,110,31,24,31,0.0017261947875587982,0.003789720867644016,28.18181818181818,21.818181818181817,100.0,88.9740999265246,99.99999999999999
CPU,-10,ALL/ALL_24,ALL,ALL_24,2640,744,438,654,0.0008568137808458579,0.011510003565505706,28.18181818181818,16.590909090909093,87.90322580645162,85.36326372544528,90.05377646060481
CPU,-8,fgsm/eps0.005,fgsm,eps0.005,110,45,40,20,0.0001821619760117582,0.0029091641772537855,40.909090909090914,36.36363636363637,44.44444444444444,30.938708549039106,58.82411658363468
CPU,-8,fgsm/eps0.01,fgsm,eps0.01,110,45,29,34,0.0003643218015150737,0.005817987117916298,40.909090909090914,26.36363636363636,75.55555555555556,61.326339415209866,85.76466497449071
CPU,-8,fgsm/eps0.03,fgsm,eps0.03,110,45,21,40,0.0010929607659239126,0.01744764630090102,40.909090909090914,19.090909090909093,88.88888888888889,76.50062450910904,95.15959956217445
CPU,-8,fgsm/eps0.05,fgsm,eps0.05,110,45,14,45,0.0018216010722839227,0.029061032103543882,40.909090909090914,12.727272727272727,100.0,92.13457380593594,100.00000000000003
CPU,-8,bim/eps0.03_default,bim,eps0.03_default,110,45,15,45,0.0010929606849623464,0.01570099032568656,40.909090909090914,13.636363636363635,100.0,92.13457380593594,100.00000000000003
CPU,-8,pgd/eps0.005,pgd,eps0.005,110,45,40,23,0.00018216193473723455,0.002802911256863263,40.909090909090914,36.36363636363637,51.11111111111111,37.00422432648975,65.0432106469755
CPU,-8,pgd/eps0.01,pgd,eps0.01,110,45,29,35,0.00036432166234584725,0.005489749385213259,40.909090909090914,26.36363636363636,77.77777777777779,63.7304262026367,87.45544813399437
CPU,-8,pgd/eps0.03,pgd,eps0.03,110,45,11,45,0.0010929606712041754,0.015511450713331001,40.909090909090914,10.0,100.0,92.13457380593594,100.00000000000003
CPU,-8,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,45,15,45,0.0010929607294118346,0.016360491124743717,40.909090909090914,13.636363636363635,100.0,92.13457380593594,100.00000000000003
CPU,-8,difgsm/eps0.03_default,difgsm,eps0.03_default,110,45,20,44,0.0010929607653947528,0.01644784813238811,40.909090909090914,18.181818181818183,97.77777777777777,88.43305361128118,99.60665024772425
CPU,-8,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,45,14,45,0.0010929607410533673,0.016503867617046242,40.909090909090914,12.727272727272727,100.0,92.13457380593594,100.00000000000003
CPU,-8,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,45,16,45,0.0010929607172411409,0.016626365762203884,40.909090909090914,14.545454545454545,100.0,92.13457380593594,100.00000000000003
CPU,-8,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,45,15,45,0.0010929606632667653,0.015603243051604744,40.909090909090914,13.636363636363635,100.0,92.13457380593594,100.00000000000003
CPU,-8,tpgd/eps0.03_default,tpgd,eps0.03_default,110,45,21,33,0.0010929606780832608,0.01560442526401439,40.909090909090914,19.090909090909093,73.33333333333333,58.960883302824705,84.03525113994537
CPU,-8,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,45,27,44,0.0003587031776656479,0.004537616691283563,40.909090909090914,24.545454545454547,97.77777777777777,88.43305361128118,99.60665024772425
CPU,-8,deepfool/package_default,deepfool,package_default,110,45,21,44,0.0006003040439364117,0.0027823638937681827,40.909090909090914,19.090909090909093,97.77777777777777,88.43305361128118,99.60665024772425
CPU,-8,fab/eps0.005,fab,eps0.005,110,45,37,24,4.953462815715336e-05,0.0007591752862584586,40.909090909090914,33.63636363636363,53.333333333333336,39.07720886241046,67.06509605798527
CPU,-8,fab/eps0.01,fab,eps0.01,110,45,28,38,0.00012128662757192072,0.0018078756262329305,40.909090909090914,25.454545454545453,84.44444444444444,71.2158094887512,92.25467468867133
CPU,-8,fab/eps0.03,fab,eps0.03,110,45,22,45,0.00019360749548382727,0.002838212782142485,40.909090909090914,20.0,100.0,92.13457380593594,100.00000000000003
CPU,-8,square/eps0.03_default,square,eps0.03_default,110,45,20,45,0.0010929607786237673,0.017444265710020557,40.909090909090914,18.181818181818183,100.0,92.13457380593594,100.00000000000003
CPU,-8,apgd/eps0.03_default,apgd,eps0.03_default,110,45,17,45,0.0010929606664417282,0.01580834056843406,40.909090909090914,15.454545454545453,100.0,92.13457380593594,100.00000000000003
CPU,-8,apgdt/eps0.03_default,apgdt,eps0.03_default,110,45,17,45,0.0010929603373038682,0.01317773932929739,40.909090909090914,15.454545454545453,100.0,92.13457380593594,100.00000000000003
CPU,-8,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,45,15,45,0.0010929606992496827,0.01583386292173099,40.909090909090914,13.636363636363635,100.0,92.13457380593594,100.00000000000003
CPU,-8,ead/package_default,ead,package_default,110,45,27,45,0.001646789784056339,0.0034624415754395646,40.909090909090914,24.545454545454547,100.0,92.13457380593594,100.00000000000003
CPU,-8,ALL/ALL_24,ALL,ALL_24,2640,1080,531,964,0.0008372201292469058,0.011264127779888266,40.909090909090914,20.113636363636363,89.25925925925927,87.27147429171883,90.9687408836352
CPU,-6,fgsm/eps0.005,fgsm,eps0.005,110,59,43,30,0.00018000712470061272,0.002873686730692282,53.63636363636364,39.09090909090909,50.847457627118644,38.43492802145344,63.15637455518369
CPU,-6,fgsm/eps0.01,fgsm,eps0.01,110,59,35,41,0.0003600119120991227,0.005746881401335601,53.63636363636364,31.818181818181817,69.49152542372882,56.853432740256174,79.74652652239787
CPU,-6,fgsm/eps0.03,fgsm,eps0.03,110,59,23,56,0.001080031459621861,0.01723224248059766,53.63636363636364,20.909090909090907,94.91525423728814,86.08327667771333,98.25575988405467
CPU,-6,fgsm/eps0.05,fgsm,eps0.05,110,59,21,57,0.0018000522681342118,0.028704681772399984,53.63636363636364,19.090909090909093,96.61016949152543,88.45621301839242,99.06542869664985
CPU,-6,bim/eps0.03_default,bim,eps0.03_default,110,59,18,59,0.0010800313818352591,0.015279246290976298,53.63636363636364,16.363636363636363,100.0,93.88685202159081,100.00000000000003
CPU,-6,pgd/eps0.005,pgd,eps0.005,110,59,40,33,0.00018000709559678454,0.0027679568156599482,53.63636363636364,36.36363636363637,55.932203389830505,43.289130270422646,67.84998776603726
CPU,-6,pgd/eps0.01,pgd,eps0.01,110,59,32,45,0.0003600118745287227,0.005406069129028056,53.63636363636364,29.09090909090909,76.27118644067797,64.02486613269721,85.30551374305388
CPU,-6,pgd/eps0.03,pgd,eps0.03,110,59,19,59,0.0010800313088111027,0.015164410780099254,53.63636363636364,17.272727272727273,100.0,93.88685202159081,100.00000000000003
CPU,-6,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,59,19,59,0.0010800313977100736,0.01609157869930967,53.63636363636364,17.272727272727273,100.0,93.88685202159081,100.00000000000003
CPU,-6,difgsm/eps0.03_default,difgsm,eps0.03_default,110,59,23,54,0.001080031430518031,0.016174623446369666,53.63636363636364,20.909090909090907,91.52542372881356,81.64797538583944,96.32585086938002
CPU,-6,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,59,17,59,0.001080031404060001,0.01626979645172299,53.63636363636364,15.454545454545453,100.0,93.88685202159081,100.00000000000003
CPU,-6,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,59,20,59,0.0010800313977100736,0.016374955944378218,53.63636363636364,18.181818181818183,100.0,93.88685202159081,100.00000000000003
CPU,-6,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,59,18,59,0.0010800313659604444,0.015239886677061922,53.63636363636364,16.363636363636363,100.0,93.88685202159081,100.00000000000003
CPU,-6,tpgd/eps0.03_default,tpgd,eps0.03_default,110,59,27,43,0.0010800313172776718,0.015261603697118386,53.63636363636364,24.545454545454547,72.88135593220339,60.40199456171089,82.56317500749167
CPU,-6,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,59,22,57,0.0003675866332327965,0.004505967001800352,53.63636363636364,20.0,96.61016949152543,88.45621301839242,99.06542869664985
CPU,-6,deepfool/package_default,deepfool,package_default,110,59,22,59,0.0006119020542510439,0.0027424174137856213,53.63636363636364,20.0,100.0,93.88685202159081,100.00000000000003
CPU,-6,fab/eps0.005,fab,eps0.005,110,59,40,34,4.9159205412820056e-05,0.0007481512215967218,53.63636363636364,36.36363636363637,57.6271186440678,44.93425547283663,69.38746771689756
CPU,-6,fab/eps0.01,fab,eps0.01,110,59,33,46,8.73429160988275e-05,0.001311794537974451,53.63636363636364,30.0,77.96610169491525,65.86705755334911,86.64592747567626
CPU,-6,fab/eps0.03,fab,eps0.03,110,59,23,58,0.00018573472572657102,0.0026682950374387103,53.63636363636364,20.909090909090907,98.30508474576271,91.0040625376147,99.70018433070186
CPU,-6,square/eps0.03_default,square,eps0.03_default,110,59,21,59,0.0010711892857215727,0.017102718539138563,53.63636363636364,19.090909090909093,100.0,93.88685202159081,100.00000000000003
CPU,-6,apgd/eps0.03_default,apgd,eps0.03_default,110,59,17,59,0.0010800313162193527,0.015341367538679686,53.63636363636364,15.454545454545453,100.0,93.88685202159081,100.00000000000003
CPU,-6,apgdt/eps0.03_default,apgdt,eps0.03_default,110,59,21,59,0.0010800311109050583,0.013505279213528695,53.63636363636364,19.090909090909093,100.0,93.88685202159081,100.00000000000003
CPU,-6,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,59,17,59,0.0010800313395024172,0.01528807077556844,53.63636363636364,15.454545454545453,100.0,93.88685202159081,100.00000000000003
CPU,-6,ead/package_default,ead,package_default,110,59,22,59,0.0016451161725192143,0.0033260571210120804,53.63636363636364,20.0,100.0,93.88685202159081,100.00000000000003
CPU,-6,ALL/ALL_24,ALL,ALL_24,2640,1416,593,1262,0.0008274373957564019,0.01104698911321972,53.63636363636364,22.46212121212121,89.12429378531074,87.39554821278716,90.64132575963345
CPU,-4,fgsm/eps0.005,fgsm,eps0.005,110,74,66,25,0.00017263144148847818,0.0027564030405218152,67.27272727272727,60.0,33.78378378378378,24.04645634553618,45.12170052688164
CPU,-4,fgsm/eps0.01,fgsm,eps0.01,110,74,57,42,0.0003452604797943427,0.005511649198491412,67.27272727272727,51.81818181818182,56.75675675675676,45.41253909309131,67.4340622100679
CPU,-4,fgsm/eps0.03,fgsm,eps0.03,110,74,32,68,0.0010357772714500244,0.016523407154123846,67.27272727272727,29.09090909090909,91.8918918918919,83.41786176052062,96.23106631906666
CPU,-4,fgsm/eps0.05,fgsm,eps0.05,110,74,27,73,0.0017262954455376537,0.027522264793515158,67.27272727272727,24.545454545454547,98.64864864864865,92.73446957024044,99.76105981250608
CPU,-4,bim/eps0.03_default,bim,eps0.03_default,110,74,27,74,0.0010357772232964127,0.01475509908050294,67.27272727272727,24.545454545454547,100.0,95.06484964337834,99.99999999999997
CPU,-4,pgd/eps0.005,pgd,eps0.005,110,74,63,28,0.00017263141608877,0.002659056334629269,67.27272727272727,57.27272727272727,37.83783783783784,27.64736658122867,49.228751073084695
CPU,-4,pgd/eps0.01,pgd,eps0.01,110,74,52,46,0.00034526047132777364,0.005209872977469401,67.27272727272727,47.27272727272727,62.16216216216216,50.771248926915305,72.35263341877133
CPU,-4,pgd/eps0.03,pgd,eps0.03,110,74,27,74,0.00103577719101762,0.01463588758117768,67.27272727272727,24.545454545454547,100.0,95.06484964337834,99.99999999999997
CPU,-4,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,74,28,73,0.0010357772275296964,0.015505015460604926,67.27272727272727,25.454545454545453,98.64864864864865,92.73446957024044,99.76105981250608
CPU,-4,difgsm/eps0.03_default,difgsm,eps0.03_default,110,74,22,70,0.00103577723864207,0.015486971746114115,67.27272727272727,20.0,94.5945945945946,86.90943547687496,97.87813312397599
CPU,-4,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,74,27,73,0.0010357772232964127,0.01563983384350479,67.27272727272727,24.545454545454547,98.64864864864865,92.73446957024044,99.76105981250608
CPU,-4,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,74,27,73,0.0010357772571626882,0.015730016839436457,67.27272727272727,24.545454545454547,98.64864864864865,92.73446957024044,99.76105981250608
CPU,-4,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,74,26,74,0.001035777191546779,0.014616238393566771,67.27272727272727,23.636363636363637,100.0,95.06484964337834,99.99999999999997
CPU,-4,tpgd/eps0.03_default,tpgd,eps0.03_default,110,74,42,41,0.001035777240229551,0.014681905660439571,67.27272727272727,38.18181818181819,55.4054054054054,44.092919627078444,66.18436141544893
CPU,-4,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,74,29,70,0.00040552663466020153,0.005039423750124192,67.27272727272727,26.36363636363636,94.5945945945946,86.90943547687496,97.87813312397599
CPU,-4,deepfool/package_default,deepfool,package_default,110,74,27,73,0.0008292978645344231,0.0034313693109486497,67.27272727272727,24.545454545454547,98.64864864864865,92.73446957024044,99.76105981250608
CPU,-4,fab/eps0.005,fab,eps0.005,110,74,65,27,3.158895521085432e-05,0.0004840040029612774,67.27272727272727,59.09090909090909,36.486486486486484,26.438399693345183,47.86839770033634
CPU,-4,fab/eps0.01,fab,eps0.01,110,74,51,46,8.499920791521115e-05,0.0012679578170192117,67.27272727272727,46.36363636363636,62.16216216216216,50.771248926915305,72.35263341877133
CPU,-4,fab/eps0.03,fab,eps0.03,110,74,26,74,0.00024433104765852,0.0035042644946687274,67.27272727272727,23.636363636363637,100.0,95.06484964337834,99.99999999999997
CPU,-4,square/eps0.03_default,square,eps0.03_default,110,74,25,73,0.0010260455765422275,0.016378940975766008,67.27272727272727,22.727272727272727,98.64864864864865,92.73446957024044,99.76105981250608
CPU,-4,apgd/eps0.03_default,apgd,eps0.03_default,110,74,24,74,0.0010357772333504636,0.014688648198815856,67.27272727272727,21.818181818181817,100.0,95.06484964337834,99.99999999999997
CPU,-4,apgdt/eps0.03_default,apgdt,eps0.03_default,110,74,23,74,0.0010357770200987609,0.01354363633489062,67.27272727272727,20.909090909090907,100.0,95.06484964337834,99.99999999999997
CPU,-4,autoattack/eps0.03_standard,autoattack,eps0.03_standard,110,74,25,74,0.0010357772000133473,0.014738467310301238,67.27272727272727,22.727272727272727,100.0,95.06484964337834,99.99999999999997
CPU,-4,ead/package_default,ead,package_default,110,74,27,74,0.0017878948975438617,0.003913034520254802,67.27272727272727,24.545454545454547,100.0,95.06484964337834,99.99999999999997
CPU,-4,ALL/ALL_24,ALL,ALL_24,2640,1776,845,1493,0.0008167120814973393,0.010759307034160363,67.27272727272727,32.00757575757576,84.06531531531532,82.2898216865831,85.69375617787405
CPU,-2,fgsm/eps0.005,fgsm,eps0.005,110,88,79,20,0.0001622281534681509,0.002590529389933382,80.0,71.81818181818181,22.727272727272727,15.22163058823423,32.51447157026475
CPU,-2,fgsm/eps0.01,fgsm,eps0.01,110,88,61,40,0.0003244541892358082,0.0051804407859559224,80.0,55.45454545454545,45.45454545454545,35.459231045256516,55.83011931449331
CPU,-2,fgsm/eps0.03,fgsm,eps0.03,110,88,42,63,0.0009733584931712428,0.015533977433700405,80.0,38.18181818181819,71.5909090909091,61.4202221177759,79.95536367341242
CPU,-2,fgsm/eps0.05,fgsm,eps0.05,110,88,30,74,0.001622264000417788,0.025871005163273984,80.0,27.27272727272727,84.0909090909091,75.04968606350918,90.2801862383671
CPU,-2,bim/eps0.03_default,bim,eps0.03_default,110,88,28,77,0.0009733584201470873,0.013942994575270153,80.0,25.454545454545453,87.5,78.98806043001849,92.87479910204542
CPU,-2,pgd/eps0.005,pgd,eps0.005,110,88,74,24,0.00016222815029318634,0.0025028327247127355,80.0,67.27272727272727,27.27272727272727,19.065350395100786,37.38140140364836
CPU,-2,pgd/eps0.01,pgd,eps0.01,110,88,56,47,0.00032445415960281545,0.004903867910616047,80.0,50.90909090909091,53.40909090909091,43.06328060247704,63.46970662771058
CPU,-2,pgd/eps0.03,pgd,eps0.03,110,88,28,77,0.0009733583672310318,0.013794776111502491,80.0,25.454545454545453,87.5,78.98806043001849,92.87479910204542
CPU,-2,mifgsm/eps0.03_default,mifgsm,eps0.03_default,110,88,30,75,0.0009733584370802246,0.01454637002369215,80.0,27.27272727272727,85.22727272727273,76.34870210099294,91.15883261094588
CPU,-2,difgsm/eps0.03_default,difgsm,eps0.03_default,110,88,30,71,0.0009733584328469364,0.014702844797548876,80.0,27.27272727272727,80.68181818181817,71.22274050169834,87.5741445699903
CPU,-2,vmifgsm/eps0.03_default,vmifgsm,eps0.03_default,110,88,30,76,0.0009733584296719782,0.0146882953037592,80.0,27.27272727272727,86.36363636363636,77.66106394938308,92.02413317261828
CPU,-2,vnifgsm/eps0.03_default,vnifgsm,eps0.03_default,110,88,27,77,0.0009733584624799292,0.014804085250943852,80.0,24.545454545454547,87.5,78.98806043001849,92.87479910204542
CPU,-2,rfgsm/eps0.03_default,rfgsm,eps0.03_default,110,88,28,76,0.0009733583915724163,0.013773277130993883,80.0,25.454545454545453,86.36363636363636,77.66106394938308,92.02413317261828
CPU,-2,tpgd/eps0.03_default,tpgd,eps0.03_default,110,88,58,41,0.0009733584021556255,0.013739505571059156,80.0,52.72727272727272,46.590909090909086,36.53029337228942,56.93671939752295
CPU,-2,cw/c1_steps20_lr0.01,cw,c1_steps20_lr0.01,110,88,21,81,0.0005687128395286164,0.0064880488858239885,80.0,19.090909090909093,92.04545454545455,84.47994519714656,96.09356397516751
